2006-03-07,8.27,218219400
2006-03-08,8.19,163312800
2006-03-09,7.97,199826200
2006-03-10,7.88,260785700
2006-03-13,8.19,215296900
2006-03-14,8.39,160505100
2006-03-15,8.26,222999000
2006-03-16,8.02,187409600
2006-03-17,8.06,203010500
2006-03-20,7.98,151360300
2006-03-21,7.71,336341600
2006-03-22,7.69,336473900
2006-03-23,7.5,356956600
2006-03-24,7.48,267995000
2006-03-27,7.42,277018000
2006-03-28,7.32,342580700
2006-03-29,7.77,586708500
2006-03-30,7.82,347662700
2006-03-31,7.82,203839300
2006-04-03,7.81,203947800
2006-04-04,7.63,232981000
2006-04-05,8.38,558352200
2006-04-06,8.88,665942200
2006-04-07,8.7,386309700
2006-04-10,8.56,225878800
2006-04-11,8.48,234829000
2006-04-12,8.32,184973600
2006-04-13,8.29,183669500
2006-04-17,8.08,180484500
2006-04-18,8.26,198711100
2006-04-19,8.18,271508300
2006-04-20,8.43,416745700
2006-04-21,8.36,197246700
2006-04-24,8.2,176757000
2006-04-25,8.25,132265700
2006-04-26,8.5,177721600
2006-04-27,8.65,211486800
2006-04-28,8.78,190009400
2006-05-01,8.68,187595100
2006-05-02,8.93,192915800
2006-05-03,8.87,171747800
2006-05-04,8.87,215105100
2006-05-05,8.96,140977900
2006-05-08,8.96,148712900
2006-05-09,8.86,132916700
2006-05-10,8.8,114972200
2006-05-11,8.5,203172200
2006-05-12,8.44,160443500
2006-05-15,8.45,132294400
2006-05-16,8.1,234185000
2006-05-17,8.14,188548500
2006-05-18,7.88,164610600
2006-05-19,8.04,246466500
2006-05-22,7.9,179743900
2006-05-23,7.87,173603500
2006-05-24,7.9,229007800
2006-05-25,8.02,115843000
2006-05-26,7.92,108237500
2006-05-30,7.63,140850500
2006-05-31,7.45,320244400
2006-06-01,7.75,235627000
2006-06-02,7.69,171446800
2006-06-05,7.48,151446400
2006-06-06,7.45,181509300
2006-06-07,7.3,187626600
2006-06-08,7.58,349370700
2006-06-09,7.39,193959500
2006-06-12,7.11,179446400
2006-06-13,7.27,270160800
2006-06-14,7.18,219534000
2006-06-15,7.4,297595900
2006-06-16,7.18,209525400
2006-06-19,7.13,176143800
2006-06-20,7.16,168243600
2006-06-21,7.21,215824000
2006-06-22,7.43,241408300
2006-06-23,7.33,165050900
2006-06-26,7.35,116634000
2006-06-27,7.16,137652900
2006-06-28,6.98,212676100
2006-06-29,7.35,218349600
2006-06-30,7.14,184923900
2006-07-03,7.22,48692700
2006-07-05,7.11,129560200
2006-07-06,6.95,158302200
2006-07-07,6.91,199840200
2006-07-10,6.86,132336400
2006-07-11,6.94,206255700
2006-07-12,6.6,231832300
2006-07-13,6.51,312476500
2006-07-14,6.32,248259200
2006-07-17,6.53,256135600
2006-07-18,6.6,250112100
2006-07-19,6.74,347685800
2006-07-20,7.54,493036600
2006-07-21,7.57,222973100
2006-07-24,7.66,180714100
2006-07-25,7.72,147267400
2006-07-26,7.96,224606900
2006-07-27,7.9,183761200
2006-07-28,8.18,172876900
2006-07-31,8.47,223210400
2006-08-01,8.38,177941400
2006-08-02,8.5,137692100
2006-08-03,8.68,210261100
2006-08-04,8.52,463216600
2006-08-07,8.38,311378200
2006-08-08,8.08,249466000
2006-08-09,7.93,238959700
2006-08-10,7.99,174440000
2006-08-11,7.94,194382300
2006-08-14,7.97,179405100
2006-08-15,8.28,215338200
2006-08-16,8.48,195321000
2006-08-17,8.43,145287100
2006-08-18,8.47,134088500
2006-08-21,8.3,131556600
2006-08-22,8.43,144242000
2006-08-23,8.39,134064700
2006-08-24,8.45,163797900
2006-08-25,8.57,135989700
2006-08-28,8.35,184540300
2006-08-29,8.29,236833100
2006-08-30,8.35,170035600
2006-08-31,8.46,143674300
2006-09-01,8.53,102123700
2006-09-05,8.91,253114400
2006-09-06,8.73,243525800
2006-09-07,9.08,316989400
2006-09-08,9.04,223980400
2006-09-11,9.04,237281100
2006-09-12,9.06,421171800
2006-09-13,9.25,286534500
